FHLBank,FIPSStateCode,FIPSCountyCode,Income,Purpose,Term,First,BoAge,Occup,Rate,Amount,BoCreditScore,PropType
Topeka,19,155,83400,2,240,2,43,1,0.0325,225800,4,PT01
Topeka,20,143,58918,2,360,2,33,1,0.0325,149600,4,PT01
Topeka,20,113,81454,2,180,2,37,1,0.0275,116000,5,PT01
Topeka,31,153,86183,2,348,2,55,1,0.035,183400,5,PT07
Topeka,20,9,86513,1,360,2,43,1,0.0363,212000,5,PT01
Topeka,31,19,147648,2,180,2,38,1,0.0288,151200,5,PT01
Topeka,8,67,62400,2,360,2,38,1,0.035,316000,5,PT01
Topeka,20,9,63360,2,360,2,37,1,0.0338,184500,4,PT01
Topeka,8,123,156362,1,360,2,99,1,0.035,275000,5,PT01
Topeka,20,51,40870,2,360,2,99,1,0.0325,118200,5,PT01
Topeka,20,1,146862,1,360,2,54,1,0.0325,72000,4,PT01
Topeka,8,35,131568,2,360,2,44,1,0.0338,410000,5,PT07
Topeka,20,125,116253,2,240,2,56,1,0.0325,137200,4,PT01
Topeka,20,45,1243368,2,360,2,29,1,0.0338,412600,4,PT01
Topeka,29,9,111556,2,360,2,55,1,0.0363,144000,4,PT01
Topeka,31,55,48525,2,360,2,34,1,0.0338,84300,5,PT01
Topeka,8,87,161968,2,180,2,57,1,0.0288,270000,3,PT01
Topeka,8,5,61080,2,360,2,48,1,0.0338,72600,4,PT11
Topeka,20,79,83062,2,360,2,36,1,0.0325,118770,5,PT01
Topeka,8,31,47928,2,240,2,63,1,0.04,226800,3,PT01
Topeka,31,93,198612,2,180,2,99,1,0.0288,254000,5,PT01
Topeka,8,1,115008,2,240,2,61,1,0.0338,191000,4,PT07
Topeka,8,41,157404,2,360,2,56,1,0.035,241900,5,PT01
Topeka,8,123,65649,2,240,2,45,1,0.035,264000,4,PT01
Topeka,40,41,57264,2,360,2,80,1,0.0338,210000,5,PT01
Topeka,31,79,102900,2,180,2,99,1,0.03,75000,5,PT01
Topeka,20,117,147810,2,240,2,38,1,0.0313,300000,5,PT01
Topeka,20,131,90032,1,360,2,30,1,0.0338,194000,4,PT01
Topeka,20,131,108000,1,360,2,39,1,0.0338,280000,5,PT01
Topeka,20,199,63136,2,180,2,99,1,0.0288,45000,4,PT01
Topeka,40,47,138212,2,360,2,57,1,0.0338,416000,4,PT01
Topeka,40,145,60757,1,180,2,65,1,0.03,145950,5,PT07
Topeka,46,127,177996,2,360,2,66,1,0.035,283750,5,PT01
Topeka,29,21,195000,1,360,2,41,1,0.0325,170720,4,PT01
Topeka,20,149,91764,2,180,2,68,1,0.0275,116000,4,PT01
Topeka,20,103,50000,2,300,2,33,1,0.0338,138000,5,PT01
Topeka,20,79,58140,2,360,2,99,1,0.0325,60000,5,PT01
Topeka,20,125,69400,1,240,1,26,1,0.0313,100000,4,PT01
Topeka,20,5,100173,2,180,2,99,1,0.0325,78000,5,PT01
Topeka,20,41,31370,1,360,1,25,1,0.035,52200,4,PT01
Topeka,20,79,72450,2,360,2,99,1,0.0325,217000,4,PT01
Topeka,49,43,206438,1,360,1,99,1,0.0325,383338,3,PT07
Topeka,40,41,45716,1,180,2,66,1,0.0313,120056,3,PT07
Topeka,20,85,66188,2,180,2,99,1,0.03,44000,5,PT01
Topeka,31,25,86976,2,180,2,60,1,0.0288,125000,4,PT01
Topeka,29,95,45300,1,360,2,30,1,0.0338,165600,4,PT01
Topeka,31,111,228471,2,240,2,75,1,0.0325,220000,5,PT01
Topeka,20,91,94384,2,360,2,30,1,0.0338,283350,5,PT07
Topeka,20,207,34082,2,180,2,99,1,0.0325,72000,5,PT01
Topeka,31,153,37367,2,240,2,99,1,0.0313,101000,5,PT01
Topeka,8,59,99012,2,180,2,49,1,0.03,195000,5,PT07
Topeka,20,205,117354,1,360,2,49,1,0.035,93600,4,PT01
Topeka,8,59,110532,1,360,2,38,1,0.0363,458850,4,PT07
Topeka,8,31,51300,2,360,2,29,1,0.035,207900,5,PT11
Topeka,8,5,48000,2,360,2,29,1,0.0388,103500,4,PT11
Topeka,8,41,22776,2,360,2,50,1,0.0375,113300,5,PT01
Topeka,8,31,128750,2,360,2,36,1,0.035,300000,5,PT01
Topeka,8,35,91877,1,360,2,37,1,0.0363,384000,3,PT07
Topeka,8,69,35302,2,360,2,75,1,0.035,151615,5,PT07
Topeka,8,1,38809,2,360,2,56,1,0.0338,130000,5,PT11
Topeka,8,31,73020,2,360,2,41,1,0.0375,214500,3,PT01
Topeka,8,59,257964,1,360,2,36,1,0.035,458850,4,PT01
Topeka,8,59,127526,2,360,2,39,1,0.035,390000,5,PT07
Topeka,8,31,107076,2,360,2,40,1,0.0363,458850,5,PT01
Topeka,4,13,171506,2,240,2,36,1,0.0363,360000,4,PT01
Topeka,8,31,31464,2,360,2,57,1,0.0363,181000,3,PT01
Topeka,8,31,42640,1,360,2,47,1,0.0363,284750,4,PT01
Topeka,31,55,115648,1,360,2,48,1,0.0413,285000,3,PT07
Topeka,8,59,369228,2,360,2,43,1,0.035,404690,5,PT01
Topeka,8,49,339808,1,360,2,46,1,0.035,300000,4,PT01
Topeka,20,133,87702,2,180,2,31,1,0.0325,90000,4,PT01
Topeka,8,59,320692,2,360,2,34,1,0.0338,458850,5,PT07
Topeka,8,59,298790,2,360,2,37,1,0.0363,458850,5,PT01
Topeka,8,31,79992,2,360,2,62,1,0.0375,335000,3,PT01
Topeka,8,59,145152,1,360,2,53,1,0.035,399500,5,PT07
Topeka,8,31,156787,1,360,2,33,1,0.035,409925,4,PT01
Topeka,8,69,105672,2,360,2,44,1,0.0388,374400,4,PT07
Topeka,8,35,245003,2,360,2,44,1,0.035,417000,4,PT07
Topeka,20,45,234000,1,360,2,37,1,0.0338,266000,4,PT01
Topeka,8,5,81864,2,360,2,50,1,0.0363,230000,5,PT01
Topeka,8,59,96108,1,360,2,54,1,0.0375,434150,4,PT01
Topeka,8,5,132552,2,360,2,39,1,0.0363,398000,5,PT07
Topeka,8,107,97000,2,360,2,41,2,0.035,152000,5,PT11
Topeka,31,153,79643,2,360,2,99,1,0.0325,255410,5,PT01
Topeka,31,119,136257,2,360,2,29,1,0.0338,249500,5,PT01
Topeka,8,123,131666,2,240,2,49,1,0.0313,233000,5,PT01
Topeka,20,173,96875,1,360,2,65,1,0.0338,252757,5,PT07
Topeka,20,197,90333,1,360,2,43,1,0.0338,403750,5,PT01
Topeka,20,177,92079,2,240,2,52,1,0.0313,101851,5,PT01
Topeka,40,85,39048,1,360,1,36,1,0.0425,75578,3,PT01
Topeka,40,145,90101,2,360,2,40,1,0.035,310000,5,PT01
Topeka,20,91,202493,2,360,2,50,1,0.035,280000,3,PT07
Topeka,12,33,47590,2,360,2,41,1,0.0325,95136,3,PT01
Topeka,20,91,256521,2,360,2,52,1,0.0375,260000,4,PT07
Topeka,40,143,100318,1,360,2,59,1,0.035,153128,4,PT07
Topeka,19,193,52464,2,180,2,38,1,0.0288,134442,2,PT01
Topeka,19,133,60768,1,348,2,35,1,0.035,90000,5,PT01
Topeka,20,173,117108,2,360,2,71,1,0.0338,275000,5,PT01
Topeka,20,117,76140,1,240,2,31,1,0.0325,76800,5,PT01
Topeka,8,87,123639,2,360,2,31,1,0.0338,283000,5,PT01
Topeka,20,65,129257,2,180,2,61,1,0.0288,50000,5,PT01
Topeka,20,149,27040,2,240,2,26,1,0.0338,80000,5,PT01
Topeka,31,55,41004,1,360,1,28,1,0.0375,130977,2,PT01
Topeka,31,177,110000,2,360,2,99,1,0.0325,120000,5,PT01
Topeka,31,25,83414,2,360,2,99,1,0.0325,121900,5,PT07
Topeka,20,169,318209,2,180,2,34,1,0.0275,193000,5,PT01
Topeka,20,29,82679,2,180,2,28,1,0.0288,104000,5,PT01
Topeka,20,177,344130,1,360,2,61,1,0.0338,336000,5,PT07
Topeka,20,197,105408,2,180,2,45,1,0.0288,134800,3,PT01
Topeka,31,3,77590,1,360,2,28,1,0.0338,123250,5,PT01
Topeka,31,155,134609,1,360,2,55,1,0.035,96000,5,PT01
Topeka,20,9,93960,1,180,2,31,1,0.03,139500,5,PT01
Topeka,31,11,109163,2,240,2,44,1,0.0338,104000,4,PT01
Topeka,31,153,41175,1,360,2,48,1,0.0338,99000,5,PT01
Topeka,31,81,386670,2,180,2,54,1,0.0288,416000,4,PT01
Topeka,34,25,128140,2,360,2,59,1,0.0375,195000,4,PT11
Topeka,20,45,56118,1,360,2,41,1,0.0338,113050,4,PT01
Topeka,8,13,129996,2,180,2,58,1,0.0288,218000,5,PT01
Topeka,20,121,98914,2,360,2,26,1,0.0338,196000,3,PT01
Topeka,8,77,38779,2,360,2,63,1,0.035,48585,5,PT01
Topeka,20,91,69041,1,360,2,65,1,0.035,150000,5,PT01
Topeka,20,173,203636,1,360,2,36,1,0.0325,334400,4,PT07
Topeka,40,115,76824,1,360,2,75,1,0.0363,128000,5,PT01
Topeka,20,149,102964,1,180,2,60,1,0.0275,175000,5,PT01
Topeka,24,3,250368,2,180,2,57,1,0.0275,229000,5,PT01
Topeka,19,193,44841,1,360,2,26,1,0.0338,44100,4,PT01
Topeka,31,119,218493,2,240,2,36,1,0.03,271000,5,PT01
Topeka,31,109,42328,1,360,1,21,1,0.035,126969,3,PT01
Topeka,29,145,36537,2,360,2,39,1,0.0363,65000,2,PT01
Topeka,19,193,71689,1,240,2,57,1,0.0338,86480,3,PT01
Topeka,31,127,75056,1,360,2,28,1,0.035,125252,3,PT01
Topeka,20,193,23608,2,360,2,44,1,0.0338,60000,5,PT01
Topeka,20,113,70179,2,240,2,30,1,0.0313,101400,4,PT01
Topeka,8,93,64068,2,360,2,47,1,0.0338,220000,4,PT01
Topeka,20,115,197007,2,240,2,99,1,0.03,121500,5,PT01
Topeka,29,21,350000,2,240,2,33,1,0.03,200000,5,PT01
Topeka,31,109,163680,1,360,2,34,1,0.0325,300000,5,PT01
Topeka,31,55,92711,1,360,1,32,1,0.0363,207480,5,PT01
Topeka,20,115,43132,2,360,2,27,1,0.0338,84000,3,PT01
Topeka,31,23,135648,2,360,2,53,1,0.0363,153000,2,PT01
Topeka,12,57,95896,2,240,2,40,1,0.035,180000,4,PT01
Topeka,20,177,40840,2,360,2,36,1,0.0338,156000,3,PT01
Topeka,31,155,63750,2,360,2,37,1,0.0338,120500,5,PT01
Topeka,20,169,44990,1,360,1,59,1,0.0388,121919,3,PT01
Topeka,31,155,106496,2,360,2,48,1,0.035,184000,4,PT01
Topeka,40,115,123175,2,360,2,42,1,0.035,103200,5,PT01
Topeka,20,173,53489,2,360,2,38,1,0.0375,132000,4,PT07
Topeka,31,1,113795,2,240,2,67,1,0.0338,312000,5,PT11
Topeka,8,7,95880,2,180,2,68,1,0.03,50000,5,PT07
Topeka,8,5,588700,2,360,2,59,1,0.0338,415000,5,PT01
Topeka,31,153,76610,2,360,2,47,1,0.0338,287500,5,PT01
Topeka,20,35,73610,1,360,1,27,1,0.0363,112000,5,PT01
Topeka,20,173,172711,2,180,2,64,1,0.0275,310000,3,PT07
Topeka,20,51,43680,2,360,2,99,1,0.0338,132000,5,PT01
Topeka,19,85,83519,1,360,1,99,1,0.04,70000,3,PT01
Topeka,20,51,133476,2,360,2,99,1,0.0325,194600,4,PT01
Topeka,40,143,120748,2,360,2,39,1,0.0325,360000,5,PT07
Topeka,20,51,81568,2,300,2,39,1,0.0338,162000,5,PT01
Topeka,8,14,43944,2,360,2,58,1,0.035,166500,3,PT11
Topeka,20,173,109692,1,360,2,32,1,0.0338,174400,5,PT07
Topeka,8,123,24374,1,360,2,76,1,0.0363,90000,5,PT11
Topeka,20,87,75150,2,120,2,51,1,0.0288,119500,5,PT01
Topeka,31,119,90022,2,240,2,31,1,0.0313,111500,5,PT01
Topeka,20,37,115605,1,360,2,39,1,0.0363,190000,4,PT01
Topeka,20,169,59909,1,355,2,72,1,0.0325,135000,5,PT01
Topeka,20,125,41941,2,240,2,32,1,0.0325,52000,5,PT01
Topeka,31,111,152822,2,180,2,48,1,0.0288,185000,5,PT01
Topeka,40,109,216999,1,360,2,45,1,0.0325,184000,3,PT01
Topeka,20,121,46583,1,360,2,65,1,0.035,142373,4,PT01
Topeka,40,27,107120,2,360,2,61,1,0.0325,285000,5,PT01
Topeka,31,55,61800,2,360,2,37,1,0.0338,102400,2,PT01
Topeka,20,173,544247,2,360,2,30,1,0.0388,86000,4,PT01
Topeka,8,1,84804,2,360,2,32,1,0.04,254000,4,PT07
Topeka,8,59,56122,2,360,2,40,1,0.0388,280000,5,PT01
Topeka,8,59,64195,2,360,2,55,1,0.0375,256500,5,PT01
Topeka,20,193,80536,2,360,2,41,1,0.0325,119600,4,PT01
Topeka,20,177,65500,2,240,2,32,1,0.03,214000,5,PT01
Topeka,8,1,78491,2,360,2,58,1,0.0388,263600,5,PT07
Topeka,20,79,56014,1,360,1,32,1,0.0325,153000,4,PT01
Topeka,20,161,26400,1,360,2,70,1,0.0338,33000,5,PT01
Topeka,20,177,136908,2,120,2,54,1,0.0288,114000,4,PT01
Topeka,20,169,35756,2,355,2,35,1,0.0325,110000,5,PT01
Topeka,20,173,53880,1,360,1,33,1,0.035,96662,2,PT01
Topeka,19,85,110334,2,240,2,51,1,0.0363,111800,5,PT01
Topeka,20,53,171031,2,360,2,68,1,0.0338,104450,5,PT01
Topeka,20,155,39971,2,180,2,42,1,0.0288,84750,5,PT01
Topeka,31,153,128750,1,348,2,35,1,0.0338,229570,5,PT07
Topeka,20,99,116253,2,360,2,47,1,0.0375,294400,4,PT01
Topeka,31,25,107102,2,360,2,31,1,0.0338,240000,5,PT01
Topeka,20,105,854256,2,360,2,36,2,0.0363,240000,4,PT01
Topeka,31,97,43682,1,360,2,76,1,0.035,61110,5,PT01
Topeka,31,155,102403,2,360,2,62,1,0.0325,171000,5,PT01
Topeka,20,15,41184,1,360,2,41,1,0.035,136400,4,PT01
Topeka,20,35,175246,2,180,2,29,1,0.0313,94800,4,PT01
Topeka,31,139,132260,2,360,2,35,1,0.0325,320000,5,PT01
Topeka,20,91,43597,2,360,2,58,1,0.0338,104400,5,PT01
Topeka,8,5,54552,2,360,2,43,1,0.0338,190000,4,PT07
Topeka,8,1,55385,2,360,2,44,1,0.0338,160000,3,PT11
Topeka,8,1,95000,2,360,2,35,1,0.0338,270000,5,PT01
Topeka,20,65,42000,2,180,2,31,1,0.0288,33600,3,PT01
Topeka,31,109,84924,2,360,2,45,1,0.035,215000,5,PT07
Topeka,31,137,147552,2,360,2,99,1,0.035,409600,4,PT01
Topeka,20,161,84240,2,240,2,39,1,0.0325,265600,4,PT01
Topeka,20,85,323424,1,180,2,63,1,0.0288,247000,5,PT01
Topeka,20,35,62109,1,240,2,45,1,0.0325,61750,4,PT01
Topeka,20,9,66123,1,360,2,99,1,0.035,225000,5,PT01
Topeka,8,69,172116,1,360,2,56,1,0.0363,231000,5,PT07
Topeka,20,125,121350,2,360,2,59,1,0.035,152500,5,PT01
Topeka,8,35,67386,2,240,2,57,1,0.0338,264600,5,PT01
Topeka,20,115,118875,2,180,2,34,1,0.0288,121500,5,PT01
Topeka,20,35,94224,1,360,2,42,1,0.0375,211500,5,PT01
Topeka,20,45,40800,2,180,2,56,1,0.0288,69300,2,PT01
Topeka,20,139,44200,2,240,2,49,1,0.0313,65000,5,PT01
Topeka,37,183,185376,2,180,2,52,1,0.0288,214927,5,PT01
Topeka,31,99,125143,2,240,2,40,1,0.0313,184000,5,PT01
Topeka,20,91,180000,2,360,2,59,1,0.0338,174500,5,PT01
Topeka,31,55,56000,1,360,1,25,1,0.0338,147250,4,PT01
Topeka,31,55,100774,2,180,2,64,1,0.0288,97850,3,PT01
Topeka,20,139,175327,1,360,2,50,1,0.0338,152000,5,PT01
Topeka,20,91,73362,2,360,2,71,1,0.0338,224800,3,PT01
Topeka,40,83,40584,1,360,2,59,1,0.035,125000,3,PT07
Topeka,20,137,69828,1,360,2,67,1,0.0338,144000,5,PT01
Topeka,20,39,109065,1,180,2,45,1,0.0288,120000,5,PT01
Topeka,8,59,150300,2,360,2,34,1,0.035,413000,5,PT07
Topeka,8,31,140000,1,360,2,63,1,0.0338,174000,5,PT11
Topeka,8,13,221132,1,360,2,48,1,0.0388,463242,4,PT07
Topeka,20,113,133744,1,360,2,39,1,0.0325,311075,5,PT01
Topeka,20,43,50440,1,360,2,99,1,0.04,118251,3,PT01
Topeka,40,143,65365,1,360,2,74,1,0.035,150000,4,PT07
Topeka,31,67,120000,1,360,2,99,1,0.0338,283200,3,PT07
Topeka,31,55,79040,2,348,2,37,1,0.035,250200,4,PT07
Topeka,20,151,224064,2,180,2,31,1,0.03,136000,5,PT01
Topeka,31,55,121918,1,348,2,66,1,0.035,140000,5,PT01
Topeka,20,149,86680,1,240,2,48,1,0.0325,166250,5,PT01
Topeka,40,17,61200,1,360,1,29,1,0.0325,195200,4,PT01
Topeka,31,167,59976,1,360,2,99,1,0.0363,134144,2,PT01
Topeka,20,45,220000,2,180,2,99,1,0.0288,315000,5,PT01
Topeka,8,101,53004,1,360,2,73,1,0.0338,155000,5,PT11
Topeka,8,41,31716,1,360,2,35,1,0.0338,191468,4,PT01
Topeka,8,41,31056,1,360,1,30,1,0.0325,157102,2,PT01
Topeka,8,41,74172,1,360,1,27,1,0.0338,259218,2,PT01
Topeka,8,101,46080,1,360,1,49,1,0.0338,161963,3,PT01
Topeka,8,41,60864,2,360,2,76,1,0.0338,297504,3,PT01
Topeka,8,41,55260,1,360,2,70,1,0.0338,149362,2,PT11
Topeka,8,41,91824,1,360,1,24,1,0.0338,208896,4,PT07
Topeka,8,41,48624,1,360,2,27,1,0.0338,113960,2,PT01
Topeka,8,101,70836,1,360,1,49,1,0.0338,280000,2,PT01
Topeka,8,41,57216,1,360,2,65,1,0.0325,230743,3,PT01
Topeka,8,101,45132,1,360,2,83,1,0.0338,204800,5,PT07
Topeka,8,101,54492,1,360,2,48,1,0.0338,225452,4,PT01
Topeka,31,25,74292,1,360,2,99,1,0.0338,139455,3,PT01
Topeka,20,191,106416,2,360,2,36,1,0.035,176000,4,PT01
Topeka,20,91,21896,1,360,2,58,1,0.035,45000,2,PT11
Topeka,40,37,119999,2,360,2,44,1,0.0325,271000,5,PT01
Topeka,20,177,125351,2,359,2,52,1,0.035,288000,4,PT01
Topeka,20,177,31218,2,360,2,78,1,0.035,130000,5,PT01
Topeka,40,145,61090,2,360,2,40,1,0.0325,158000,5,PT01
Topeka,20,177,83556,2,359,2,37,1,0.035,204000,5,PT01
Topeka,20,45,81954,1,359,2,81,1,0.035,125600,5,PT07
Topeka,20,9,86544,2,360,2,99,1,0.0338,144300,3,PT01
Topeka,29,47,49958,1,360,2,37,1,0.035,160429,4,PT01
Topeka,29,165,145000,1,360,2,40,1,0.0338,200000,5,PT07
Topeka,31,55,399746,2,180,2,58,1,0.0288,417000,4,PT01
Topeka,31,55,65328,2,360,2,49,1,0.0325,225000,5,PT01
Topeka,40,27,65910,2,360,2,31,1,0.0325,210400,4,PT01
Topeka,40,143,77320,1,360,1,28,1,0.0325,169900,4,PT01
Topeka,40,19,76264,2,360,2,66,1,0.0325,146000,4,PT01
Topeka,20,161,40000,2,240,2,25,1,0.0325,97000,5,PT01
Topeka,40,145,144000,2,180,2,67,1,0.0313,188000,4,PT01
Topeka,19,129,162000,1,240,2,99,1,0.0313,261880,5,PT01
Topeka,20,45,27758,1,360,2,47,1,0.0338,141500,4,PT01
Topeka,8,77,63076,2,240,2,41,1,0.0325,140000,5,PT01
Topeka,31,153,46438,2,360,2,99,1,0.0338,100871,5,PT01
Topeka,40,143,157666,2,180,2,70,1,0.0275,100000,5,PT01
Topeka,8,35,104292,2,240,2,46,1,0.0338,262500,5,PT07
Topeka,31,155,120062,1,360,2,26,1,0.0375,105925,4,PT01
Topeka,8,59,318651,1,360,2,99,1,0.0363,458850,5,PT07
Topeka,8,35,67164,2,360,2,53,1,0.0375,340000,5,PT07
Topeka,8,59,207420,1,360,2,40,1,0.0375,458850,4,PT01
Topeka,8,59,171252,2,360,2,36,1,0.035,447660,5,PT07
Topeka,8,31,131172,2,360,2,60,1,0.0363,234400,5,PT01
Topeka,20,51,146568,2,240,2,43,1,0.0313,266400,4,PT01
Topeka,8,123,120852,2,360,2,40,1,0.0338,215000,2,PT07
Topeka,8,69,106401,2,360,2,35,1,0.0338,294000,5,PT01
Topeka,20,177,166851,1,360,1,25,1,0.0338,118000,3,PT01
Topeka,40,35,96428,2,180,2,64,1,0.0275,246102,5,PT01
Topeka,20,155,107703,2,360,2,35,1,0.0325,192000,5,PT01
Topeka,31,109,149025,1,360,2,99,1,0.0375,222320,5,PT01
Topeka,31,109,37440,1,360,1,37,1,0.0363,123232,9,PT01
Topeka,31,79,202548,2,240,2,99,1,0.0338,270000,5,PT01
Topeka,31,47,37737,1,360,1,23,1,0.0375,18875,4,PT01
Topeka,20,177,222174,1,360,2,53,1,0.0338,216000,5,PT01
Topeka,20,177,65220,1,360,2,66,1,0.0338,99200,5,PT01
Topeka,20,149,111444,2,180,2,51,1,0.0275,237000,5,PT01
Topeka,8,69,65351,2,360,2,45,1,0.035,280000,5,PT01
Topeka,31,99,62592,2,180,2,40,1,0.0288,52800,5,PT01
Topeka,40,143,124077,1,360,2,55,1,0.0338,417000,5,PT01
Topeka,20,169,79262,2,240,2,59,1,0.0338,245000,4,PT01
Topeka,20,91,29243,1,360,2,73,1,0.035,55000,5,PT01
Topeka,8,35,156000,2,360,2,32,1,0.035,371500,5,PT07
Topeka,20,177,121608,2,359,2,36,1,0.035,182000,5,PT01
Topeka,20,45,48144,1,359,2,60,1,0.0325,108000,5,PT01
Topeka,20,51,62688,1,180,2,99,1,0.0288,120000,5,PT01
Topeka,20,177,71469,2,180,2,59,1,0.0288,75000,5,PT01
Topeka,40,145,191125,2,360,2,41,1,0.035,360000,4,PT01
Topeka,8,5,128492,2,360,2,36,1,0.0338,155000,5,PT01
Topeka,8,1,114420,2,180,2,40,1,0.0288,206000,4,PT01
Topeka,20,125,116702,2,360,2,54,1,0.0363,305030,3,PT01
Topeka,20,125,104872,2,360,2,32,1,0.035,300000,5,PT01
Topeka,31,3,103996,1,240,2,46,1,0.0325,132000,5,PT01
Topeka,20,29,29244,1,360,1,38,1,0.04,71914,9,PT01
Topeka,31,1,84552,2,240,2,32,1,0.0325,144500,5,PT01
Topeka,19,193,187068,1,348,2,52,1,0.035,230000,4,PT01
Topeka,20,151,87333,1,360,2,29,1,0.0363,99000,5,PT01
Topeka,31,137,67995,2,180,2,31,1,0.0288,101000,5,PT01
Topeka,20,177,68738,1,360,2,37,1,0.0363,123500,2,PT01
Topeka,20,173,199176,1,360,2,60,1,0.0338,311200,5,PT07
Topeka,20,173,395280,1,360,2,75,1,0.0363,250000,5,PT11
Topeka,20,35,71017,1,360,1,26,1,0.0363,100890,5,PT01
Topeka,31,111,61601,1,360,2,36,1,0.035,200960,5,PT01
Topeka,31,77,124768,1,360,2,28,1,0.035,86000,5,PT01
Topeka,20,127,53242,2,360,2,26,1,0.035,83000,4,PT01
Topeka,20,177,45000,1,360,2,99,1,0.0338,62225,5,PT01
Topeka,31,55,115236,2,360,2,35,1,0.0338,217000,5,PT01
Topeka,31,59,115992,2,360,2,29,1,0.0325,244150,5,PT01
Topeka,20,51,85476,2,180,2,99,1,0.0288,52500,4,PT01
Topeka,20,149,93456,2,360,2,33,1,0.0325,190000,5,PT01
Topeka,31,45,81954,2,360,2,54,1,0.0388,241957,5,PT01
Topeka,20,209,79351,2,360,2,33,1,0.0338,170400,3,PT01
Topeka,20,87,89244,2,360,2,43,1,0.0325,252000,5,PT01
Topeka,8,101,115668,2,360,2,72,1,0.0338,365000,5,PT01
Topeka,20,161,155216,1,360,2,68,1,0.0338,225000,5,PT01
Topeka,29,95,78584,2,360,2,40,1,0.0338,207200,5,PT01
Topeka,31,155,105170,2,360,2,31,1,0.0325,292000,5,PT01
Topeka,31,45,115438,2,340,2,41,1,0.0375,176000,5,PT01
Topeka,8,123,61802,2,360,2,32,1,0.0325,190000,4,PT01
Topeka,8,31,210819,2,360,2,39,1,0.035,417000,4,PT01
Topeka,20,63,88200,2,156,2,56,1,0.0375,50000,5,PT01
Topeka,20,177,83777,2,180,2,38,1,0.0288,63000,4,PT01
Topeka,4,13,42300,1,360,2,28,1,0.0363,158800,5,PT01
Topeka,31,23,83738,2,360,2,40,1,0.0375,190000,5,PT01
Topeka,8,59,221026,1,360,2,39,1,0.035,408000,5,PT07
Topeka,8,1,51791,2,360,2,39,1,0.035,142000,5,PT01
Topeka,8,69,104004,2,360,2,34,1,0.0338,204700,5,PT07
Topeka,20,181,65000,1,360,2,64,1,0.0338,80000,5,PT01
Topeka,40,3,25600,1,180,1,28,1,0.0288,60000,4,PT01
Topeka,19,193,164256,2,180,2,40,1,0.0288,284000,5,PT01
Topeka,40,143,45018,2,180,2,28,1,0.0288,110400,4,PT01
Topeka,20,113,170866,2,360,2,42,1,0.0338,313000,4,PT01
Topeka,20,155,249112,2,360,2,36,1,0.0338,417000,4,PT01
Topeka,40,143,53420,1,360,2,48,1,0.0338,136000,5,PT07
Topeka,40,143,103199,1,360,2,69,1,0.035,189000,5,PT07
Topeka,40,1,92906,2,360,2,57,1,0.0338,180000,3,PT01
Topeka,40,145,78520,2,240,2,40,1,0.035,87100,5,PT01
Topeka,40,143,48000,2,240,2,69,1,0.035,92000,5,PT01
Topeka,40,143,90809,2,240,2,61,1,0.035,110000,4,PT01
Topeka,20,173,54548,1,360,2,34,1,0.0325,214400,4,PT01
Topeka,40,143,143473,2,360,2,40,1,0.035,235000,5,PT07
Topeka,40,17,55407,1,360,2,70,1,0.035,100000,5,PT07
Topeka,20,113,129124,1,360,2,29,1,0.035,186500,5,PT01
Topeka,40,63,36838,1,360,2,64,1,0.035,55250,4,PT01
Topeka,20,51,29820,1,360,1,24,1,0.035,113050,4,PT01
Topeka,20,149,25793,2,360,2,57,1,0.0363,69000,5,PT01
Topeka,19,193,38316,1,360,1,51,1,0.0338,137600,3,PT01
Topeka,20,177,213012,2,180,2,50,1,0.0288,236000,5,PT01
Topeka,40,109,73320,1,360,2,31,1,0.0375,161500,5,PT01
Topeka,20,45,78795,1,360,2,29,1,0.0338,304000,5,PT01
Topeka,40,115,68068,1,360,2,39,1,0.0338,170000,3,PT01
Topeka,31,111,63539,2,180,2,63,1,0.0288,88000,3,PT01
Topeka,31,55,89373,2,360,2,40,1,0.0338,410800,3,PT01
Topeka,20,171,43308,1,240,1,26,1,0.0313,61500,5,PT01
Topeka,56,21,41933,2,180,2,60,1,0.0288,110000,4,PT01
Topeka,40,41,39747,1,360,2,46,1,0.0338,190000,5,PT01
Topeka,31,141,50798,1,360,2,58,1,0.0375,143200,5,PT01
Topeka,20,177,103729,1,180,2,99,1,0.0288,292000,5,PT01
Topeka,20,173,129305,2,360,2,39,1,0.0338,198400,3,PT01
Topeka,40,109,48000,2,360,2,34,1,0.0338,140000,5,PT01
Topeka,40,17,56049,2,360,2,63,1,0.0338,130000,5,PT01
Topeka,20,173,204060,2,360,2,53,1,0.0338,417000,4,PT01
Topeka,8,69,112372,2,360,2,73,1,0.0388,205200,5,PT11
Topeka,40,143,149609,1,360,2,68,1,0.0338,156750,5,PT01
Topeka,6,65,59148,2,240,2,83,1,0.0338,128200,4,PT01
Topeka,20,91,161226,1,180,2,58,1,0.0288,110000,5,PT07
Topeka,40,109,43287,1,360,2,46,1,0.0338,176300,4,PT01
Topeka,40,143,37374,1,360,2,30,1,0.0338,104500,5,PT01
Topeka,8,35,181867,2,180,2,66,1,0.03,215000,4,PT07
Topeka,40,119,125494,1,360,2,31,1,0.0338,266000,5,PT01
Topeka,40,119,28708,2,360,2,32,1,0.0338,123500,3,PT01
Topeka,20,71,60441,1,360,2,38,1,0.0338,72000,3,PT01
