FHLBank,FIPSStateCode,Income,Purpose,Term,First,BoAge,Rate,BoCreditScore,Amount
126808,63909,100551,2,360,2,54,0.0388,5,205000
126808,54996,49795,1,360,2,41,0.0375,3,98714
126808,54996,55398,2,360,2,63,0.0375,5,100000
126808,53906,66720,2,300,2,48,0.0363,5,120000
126808,54736,17556,1,240,2,58,0.0338,5,35000
126808,53906,143012,2,360,2,68,0.0363,5,186000
126808,48568,135614,1,360,2,65,0.035,5,343200
126808,53906,69300,1,360,2,99,0.0388,4,89300
126808,54996,110656,1,360,2,29,0.0375,5,117000
126808,48568,101920,2,360,2,48,0.04,4,342000
126808,53906,107268,2,240,2,42,0.035,4,187400
126808,48568,33276,1,360,2,57,0.0363,4,60000
126808,53906,32718,2,360,2,47,0.0363,5,87500
126808,48568,74400,2,360,2,35,0.0375,4,174700
126808,48568,132646,1,360,2,38,0.0363,5,180500
126808,48568,105447,2,240,2,55,0.035,4,200000
126808,54996,49452,2,180,2,64,0.0313,5,113000
126808,53906,23920,1,360,1,21,0.0363,4,64000
126808,53906,70678,2,360,2,99,0.0363,5,145000
126808,54996,132233,2,180,2,50,0.0313,5,250000
126808,54996,125352,2,360,2,33,0.0375,5,185000
126808,53906,57996,1,360,1,22,0.0388,4,125100
126808,53906,90492,2,240,2,45,0.0325,5,106300
126808,53906,129322,2,180,2,30,0.0338,4,78100
126808,54996,64973,2,360,2,53,0.0363,5,104000
126808,48568,48147,1,360,1,37,0.0363,5,163970
126808,53906,83019,2,120,2,37,0.0288,5,149600
126808,53906,42362,2,240,2,99,0.0375,5,94000
126808,54996,67600,2,360,2,57,0.0388,3,202000
126808,53906,25316,2,360,2,64,0.0363,5,120000
126808,54996,129996,4,360,1,31,0.0363,5,324000
126808,53906,134835,2,240,2,99,0.0325,5,180000
126808,48568,209284,1,240,2,40,0.0338,5,159200
126808,63909,51086,2,360,2,62,0.0388,5,150000
126808,53906,53784,2,360,2,49,0.0388,3,70400
126808,54996,1056936,2,360,2,51,0.04,5,408000
126808,53906,75085,2,360,2,45,0.035,5,220000
126808,48568,40931,1,360,1,22,0.0375,4,80000
126808,48568,41632,1,360,2,39,0.0363,3,120000
126808,53906,91743,2,360,2,65,0.0363,5,188000
126808,48568,73896,2,360,2,43,0.035,5,200000
126808,54996,72764,2,360,2,41,0.0388,3,121600
126808,53906,78000,1,360,2,33,0.0363,5,106320
126808,53906,148200,2,240,2,44,0.035,4,384366
126808,54996,85398,2,360,2,30,0.0375,4,204000
126808,53906,23018,1,180,2,47,0.0325,5,45000
126808,53906,375000,2,180,2,99,0.0288,4,417000
126808,53906,34615,2,360,2,37,0.0363,3,110000
126808,53906,65590,1,360,2,39,0.0363,3,60000
126808,53906,21840,1,360,1,28,0.0388,5,44875
126808,54996,91373,1,360,1,32,0.04,5,134400
126808,53906,54468,1,360,1,28,0.035,5,95400
126808,48568,55597,1,360,1,46,0.0375,2,165483
126808,48568,168778,2,180,2,66,0.0313,5,327000
126808,53906,60000,1,360,2,38,0.0375,3,76000
126808,48568,158350,2,360,2,46,0.0375,4,179000
126808,53906,53511,2,360,2,32,0.035,4,80000
126808,53906,115000,1,360,2,37,0.0388,5,206910
126808,48568,225231,1,360,2,99,0.0375,5,392000
126808,48568,122711,1,360,2,99,0.0375,4,417000
126808,48568,122158,1,360,2,99,0.0375,3,124720
126808,48568,67140,1,240,2,99,0.035,5,100000
126808,53906,95921,1,360,2,99,0.0375,3,217000
126808,50238,94341,1,360,2,46,0.0388,4,190000
126808,63909,204239,2,360,2,99,0.0375,4,400000
126808,53906,201473,1,240,2,99,0.0325,5,147000
126808,53906,52000,1,360,1,29,0.035,5,117705
126808,53906,118440,2,240,2,42,0.0325,5,183735
126808,53906,90885,2,300,2,27,0.0363,5,82000
126808,54996,186381,2,348,2,58,0.0375,3,359100
126808,54996,77486,4,360,2,38,0.0363,4,330000
126808,63909,140880,1,360,2,99,0.0375,5,203696
126808,53906,141250,1,360,2,99,0.035,4,208595
126808,50238,55572,1,360,1,32,0.0363,4,157700
126808,63909,92808,2,360,2,47,0.035,4,200270
126808,53906,93522,1,360,2,30,0.0363,4,117200
126808,63909,169212,1,360,2,61,0.035,5,417000
126808,63909,30888,2,360,2,27,0.035,4,93166
126808,54996,186381,2,348,2,58,0.0375,3,265500
126808,63909,41532,2,360,2,78,0.035,3,167000
126808,63909,49176,1,360,2,51,0.035,3,296000
126808,63909,168624,1,360,2,44,0.035,3,325000
126808,63909,73008,1,360,1,54,0.035,1,144950
126808,63909,62400,1,360,2,65,0.035,4,147283
126808,63909,54396,2,360,2,66,0.035,3,225762
126808,63909,44784,1,360,1,36,0.035,3,125582
126808,63909,40620,1,360,2,36,0.035,3,166920
126808,63909,45756,2,360,2,36,0.035,2,150630
126808,63909,46944,1,360,1,28,0.035,2,234671
126808,63909,36816,2,360,2,28,0.035,5,209185
126808,63909,46500,1,360,1,33,0.035,2,130099
126808,63909,32616,1,360,1,25,0.0338,3,136972
126808,63909,62328,1,360,2,46,0.0338,5,201286
126808,53906,250716,1,180,2,59,0.03,5,108000
126808,63909,36000,1,360,1,29,0.0338,3,142373
126808,54996,71661,2,348,2,29,0.0375,5,228000
126808,63909,30420,1,360,1,52,0.0338,3,102999
126808,48568,471967,2,360,2,36,0.0375,2,175000
126808,63909,37020,1,360,1,39,0.0338,3,236823
126808,63909,26364,1,360,1,29,0.0338,4,100123
126808,63909,65604,1,360,1,51,0.0363,4,304500
126808,63909,101436,1,360,1,45,0.0338,5,346951
126808,63909,125856,1,360,2,34,0.0338,4,338756
126808,53906,93484,1,360,2,99,0.0363,5,220000
126808,53906,54696,1,360,1,28,0.0363,5,146400
126808,63909,80232,1,360,2,33,0.0338,4,269096
126808,63909,135336,1,360,2,42,0.0338,3,294405
126808,63909,102696,1,360,2,42,0.0338,4,226743
126808,54996,141000,2,348,2,59,0.0375,4,228000
126808,63909,160692,1,360,2,43,0.0338,5,400000
126808,63909,49896,1,360,2,52,0.0338,2,199900
126808,48568,52536,1,360,2,49,0.0375,3,87920
126808,53906,143556,1,360,2,56,0.035,5,320000
126808,63909,42636,1,360,2,30,0.0338,2,170445
126808,63909,70704,1,360,1,63,0.0375,4,307000
126808,53906,47549,2,360,2,35,0.0388,2,77838
126808,53906,42371,2,360,2,38,0.035,5,69450
126808,51492,32232,1,360,1,34,0.0375,5,176739
126808,53906,74947,1,360,1,30,0.0375,1,133438
126808,51492,74136,1,360,1,38,0.0375,2,186558
126808,53906,92063,1,360,1,50,0.04,2,110854
126808,53906,130000,2,240,2,34,0.0363,3,417000
126808,51492,58092,1,360,1,44,0.0388,4,216015
126808,50238,53418,1,360,2,37,0.04,4,199360
126808,53906,249414,1,180,2,44,0.0288,5,200000
126808,53906,60616,1,360,1,33,0.0363,3,175750
126808,63909,74490,1,360,1,29,0.0425,2,79177
126808,47238,92580,1,360,2,28,0.0375,2,193500
126808,53906,404000,1,360,2,33,0.035,5,417000
126808,48568,43609,2,360,2,99,0.0388,3,140000
126808,63488,49849,1,360,2,35,0.0375,3,131200
126808,53017,199241,1,348,2,31,0.0363,5,275500
126808,54996,246970,2,360,2,99,0.0375,5,262000
126808,54996,124284,2,360,2,28,0.0375,5,152000
126808,53906,94627,1,360,2,99,0.035,4,146300
126808,54996,168545,2,348,2,45,0.0375,5,208000
126808,48568,43000,1,360,2,38,0.035,5,102000
126808,54996,96460,1,348,2,51,0.0375,5,100000
126808,53906,130126,2,360,2,46,0.0375,3,208000
126808,48568,244044,2,120,2,51,0.03,5,92800
126808,53906,120806,2,360,2,99,0.0363,4,144355
126808,53906,27821,2,240,2,67,0.0338,3,80000
126808,53906,71070,2,360,2,99,0.035,5,185250
126808,54996,104590,2,360,2,32,0.0375,4,191000
126808,48568,160061,2,360,2,45,0.0375,5,348800
126808,53906,51167,2,360,2,67,0.035,5,109000
126808,53906,31383,1,360,1,23,0.0375,3,69000
126808,53906,94938,1,360,2,27,0.0363,5,184000
126808,53906,109619,2,240,2,52,0.0338,5,197000
126808,54996,139000,2,360,2,57,0.0363,3,325000
126808,53906,123808,1,360,2,28,0.035,5,242384
126808,53906,98683,1,180,2,46,0.0313,3,195000
126808,54996,85788,2,360,2,99,0.0375,5,200000
126808,54996,29994,1,348,1,34,0.04,2,121550
126808,54996,60217,2,360,2,99,0.04,3,113754
126808,48568,81504,2,360,2,99,0.0375,4,145600
126808,53906,77066,2,360,2,66,0.035,4,93400
126808,48568,78270,2,240,2,40,0.0325,3,178200
126808,63909,180250,2,360,2,49,0.0388,4,458850
126808,63909,57036,1,360,2,65,0.0375,5,265600
126808,53906,95964,2,360,2,39,0.0363,4,260000
126808,63909,220012,1,360,2,31,0.0375,5,458850
126808,48568,181670,1,180,2,54,0.0313,5,245000
126808,54996,83758,1,360,2,45,0.0363,3,144000
126808,54996,51405,1,360,2,65,0.0363,4,114000
126808,53906,142375,2,360,2,48,0.0363,5,196000
126808,48568,226177,1,180,2,46,0.03,5,363000
126808,53906,222516,2,180,2,39,0.0288,5,190000
126808,54996,146666,2,240,2,57,0.0338,5,251453
126808,54996,98253,2,240,2,36,0.0338,3,212000
126808,53906,82224,2,360,2,99,0.035,5,156960
126808,53906,112674,2,180,2,60,0.0338,4,53200
126808,53906,63773,2,360,2,44,0.0388,2,43200
126808,53906,91227,2,240,2,51,0.0325,5,187000
126808,54996,177816,2,360,2,44,0.035,5,417000
126808,53906,67401,2,180,2,52,0.0325,5,144500
126808,48568,240000,2,180,2,52,0.0288,4,132000
126808,53906,82098,2,360,2,26,0.0375,3,151000
126808,54996,85860,2,360,2,99,0.0388,5,260000
126808,53906,55992,1,360,1,44,0.0375,4,137600
126808,53906,110669,2,240,2,99,0.035,3,150400
126808,48568,75164,1,360,2,23,0.0388,4,106000
126808,53906,23219,2,240,2,61,0.0338,5,83000
126808,48568,138072,1,360,2,60,0.0388,5,105000
126808,54996,39624,1,180,1,24,0.03,5,117600
126808,48568,154992,2,360,2,99,0.0375,3,288000
126808,48568,58520,2,180,2,99,0.0338,3,100000
126808,63909,60765,1,240,2,55,0.0325,5,132000
126808,63909,45732,2,360,2,30,0.0413,4,184000
126808,63909,82017,2,240,2,70,0.0363,5,248300
126808,48568,53298,2,180,2,99,0.0325,3,151000
126808,54996,66310,2,360,2,33,0.0363,5,221000
126808,63909,178556,2,360,2,61,0.0388,3,350000
126808,63909,73884,2,360,2,33,0.04,4,164000
126808,63909,43200,2,360,2,57,0.0375,5,161000
126808,63909,90060,2,360,2,39,0.0375,5,436800
126808,53906,101843,2,360,2,64,0.035,3,280200
126808,53906,36000,1,360,1,99,0.0375,5,73100
126808,53906,78998,1,360,2,49,0.0363,5,161910
126808,53906,80719,1,180,2,99,0.0325,5,109000
126808,53906,49920,2,360,2,48,0.0363,4,128000
126808,54996,47694,1,360,1,99,0.0388,4,132000
126808,53906,68079,2,360,2,99,0.0375,5,130400
126808,54996,125840,2,348,2,49,0.0375,5,417000
126808,54736,28872,2,240,2,38,0.0325,5,46200
126808,63909,63875,2,360,2,46,0.0375,4,196000
126808,54996,21004,1,360,1,56,0.035,5,78144
126808,54996,77956,1,360,2,30,0.035,4,176641
126808,54996,73033,1,360,1,35,0.035,4,181649
126808,54996,46335,1,360,2,67,0.035,5,275000
126808,54996,70480,2,360,2,34,0.035,5,214200
126808,53906,89327,1,360,1,99,0.0363,5,160000
126808,53906,107400,1,360,2,47,0.0388,5,124800
126808,63909,118008,2,240,2,54,0.035,5,150000
126808,53906,65112,1,360,1,43,0.0363,3,194275
126808,63909,50388,1,360,2,41,0.0363,4,263200
126808,63909,72000,2,360,2,56,0.0375,4,224000
126808,63909,134720,1,360,2,99,0.0363,5,310000
126808,48568,93692,2,360,2,32,0.0375,5,192500
126808,53906,35940,1,180,2,64,0.0363,3,41600
126808,53906,116541,2,360,2,35,0.0363,4,280000
126808,48568,57145,2,240,2,43,0.0363,4,73100
126808,48568,62400,2,240,2,47,0.0338,4,62000
126808,53906,232812,2,180,2,70,0.0288,5,244000
126808,53906,117708,2,240,2,39,0.035,5,250000
126808,54996,59988,2,240,2,51,0.035,4,102000
126808,54996,28980,1,360,2,99,0.0388,2,79400
126808,54996,30139,1,360,1,32,0.0425,2,76603
126808,53906,91326,1,360,2,42,0.035,5,166400
126808,54996,47971,2,360,2,50,0.0363,4,163000
126808,54996,57396,1,240,2,50,0.0338,5,118000
126808,53906,72803,2,180,2,26,0.0325,5,69000
126808,63909,36679,2,180,2,29,0.0313,4,68500
126808,53906,106899,1,360,2,45,0.0363,5,197200
126808,48568,86500,2,360,2,99,0.0375,4,100000
126808,54996,80741,2,240,2,52,0.0325,5,130000
126808,63909,217514,2,360,2,45,0.0413,4,370400
126808,63909,66316,2,240,2,73,0.0338,5,100000
126808,63909,45312,2,360,2,58,0.0363,5,213300
126808,63909,42208,1,360,2,64,0.0388,5,178400
126808,63909,118635,2,360,2,30,0.0425,4,276000
126808,53906,125904,2,180,2,34,0.03,5,240000
126808,55653,72750,2,360,2,40,0.0388,5,215000
126808,53906,40514,1,360,2,84,0.0363,5,148050
126808,53906,147757,1,180,2,48,0.0363,4,180000
126808,54996,136872,1,240,1,27,0.0338,4,126000
126808,53906,105531,1,360,1,32,0.0375,4,128250
126808,53906,51996,1,360,1,26,0.0413,5,52400
126808,53906,72276,1,360,2,43,0.0388,5,149600
126808,63909,126283,2,360,2,66,0.0375,5,242000
126808,54996,125555,2,360,2,41,0.0363,4,74700
126808,48568,67392,1,360,2,99,0.0375,3,151905
126808,53906,128081,1,360,2,52,0.0388,5,128000
126808,48568,77855,1,360,2,99,0.0375,5,146775
126808,48568,39146,1,360,2,99,0.0388,3,101650
126808,63909,201366,1,360,2,50,0.0363,5,296000
126808,63909,53620,2,360,2,31,0.0388,5,156800
126808,63909,200844,1,360,2,63,0.0375,4,454750
126808,63909,370382,1,360,2,61,0.0375,5,458850
126808,53906,78175,1,360,2,26,0.035,4,170000
126808,63909,157488,2,360,2,33,0.0388,4,393100
126808,63909,86823,2,240,2,46,0.0413,4,228000
126808,53906,90564,1,360,1,28,0.0363,5,179075
126808,53906,171828,2,360,2,47,0.035,4,167000
126808,53906,33592,1,360,1,23,0.035,2,86800
126808,48568,102000,1,360,2,46,0.04,5,153000
126808,53906,52025,1,359,2,42,0.0363,4,54400
126808,53906,106068,2,300,2,99,0.0338,5,304000
126808,54996,53123,1,360,2,43,0.0388,4,57000
126808,53906,86463,2,180,2,43,0.03,2,50800
126808,48568,116853,2,360,2,40,0.0388,5,288000
126808,53906,81604,2,360,2,33,0.0388,4,91680
126808,48568,53500,1,360,1,35,0.0375,3,161310
126808,53906,131242,1,360,2,58,0.035,5,170050
126808,54996,66821,2,360,2,99,0.0363,5,153306
126808,53906,76295,2,180,2,70,0.0338,3,72868
126808,53906,47760,2,240,2,34,0.0338,5,103000
126808,54996,91831,1,360,1,27,0.0363,5,95000
126808,53906,69000,1,240,2,99,0.035,4,57600
126808,53906,55278,2,360,2,44,0.0375,4,144000
126808,53906,41280,2,240,2,52,0.0325,5,88000
126808,48568,69739,2,180,2,99,0.0325,5,66775
126808,48568,170000,1,360,2,99,0.0363,4,364000
126808,48568,84868,2,360,2,99,0.0388,4,200000
126808,48568,150913,1,360,2,55,0.0363,5,75000
126808,48568,114424,2,180,2,99,0.0313,5,200000
126808,48568,198200,1,360,2,49,0.0363,3,300000
126808,53906,98436,2,360,2,47,0.035,5,220000
126808,54736,68640,1,240,1,33,0.0338,5,100000
126808,48568,206868,2,360,2,31,0.0388,2,265600
126808,53906,60007,2,360,2,36,0.0363,5,150000
126808,54736,74988,1,180,1,20,0.0325,4,96000
126808,53906,25054,1,360,2,36,0.0375,3,45000
126808,54996,77173,1,360,1,28,0.0375,3,129577
126808,53906,57579,1,360,1,24,0.035,5,125400
126808,53906,189400,1,360,2,99,0.035,2,417000
126808,50238,106167,1,360,2,32,0.0363,5,114500
126808,54996,114204,2,360,2,99,0.0388,5,288000
126808,53906,45116,1,360,2,99,0.0375,5,96900
126808,48568,131448,2,360,2,47,0.0413,2,417000
126808,53906,64002,1,360,2,31,0.0363,5,153900
126808,53906,190000,2,180,2,48,0.0313,4,160000
126808,53906,82191,1,360,1,26,0.0375,3,135000
126808,53906,89156,2,180,2,33,0.0288,5,180000
126808,54996,146276,2,180,2,60,0.0313,5,144000
126808,48568,79013,2,360,2,36,0.0375,4,128000
126808,53906,77189,2,180,2,99,0.03,4,66000
126808,53906,49548,1,180,1,22,0.03,4,71725
126808,63909,57636,2,360,2,53,0.0375,5,220000
126808,53906,137013,2,180,2,99,0.0325,4,45000
126808,54996,58761,1,360,1,28,0.0388,5,114950
126808,53906,67838,2,360,2,35,0.0388,3,133500
126808,48568,214620,1,360,2,36,0.035,5,198400
126808,53906,128531,1,360,2,29,0.0375,4,136000
126808,63909,240228,2,60,2,58,0.03,5,168000
126808,54996,16632,1,240,2,53,0.0325,5,152000
126808,41995,150259,2,180,2,38,0.03,5,168000
126808,63909,222078,2,360,2,62,0.0363,4,240000
126808,63909,142894,2,360,2,35,0.0388,4,340000
126808,50238,140000,2,180,2,31,0.0288,4,242800
126808,53906,37992,1,360,1,31,0.035,5,92000
126808,53906,91752,2,360,2,38,0.0363,4,208000
126808,54996,114278,2,180,2,99,0.0313,5,150000
126808,48568,96800,1,360,1,34,0.0363,3,327750
126808,53906,230320,1,180,2,31,0.0325,5,280000
126808,53906,98939,1,240,2,46,0.0325,5,158400
126808,50238,157422,2,180,2,50,0.0325,5,98600
126808,53906,48880,2,180,2,41,0.0288,5,77500
126808,48568,32111,1,360,1,23,0.0388,5,148000
126808,54996,50050,1,360,1,28,0.0388,2,69820
126808,53906,44778,1,240,1,99,0.0325,5,135850
126808,53906,83000,1,300,2,30,0.035,4,219900
126808,53906,162892,2,180,2,45,0.0325,5,225000
126808,53906,54425,2,180,2,53,0.03,5,95500
126808,54996,207516,1,360,2,35,0.035,5,308000
126808,54996,70001,1,360,1,32,0.035,4,82262
126808,54996,68159,1,360,1,24,0.0388,4,107969
126808,54996,61042,1,360,2,31,0.0375,4,207275
126808,54996,146276,2,240,2,37,0.035,4,125000
126808,53906,45760,2,240,2,44,0.0338,3,40000
126808,48568,145842,2,180,2,45,0.0338,5,220000
126808,53906,145354,2,360,2,66,0.0363,5,235000
126808,53906,58531,1,360,2,38,0.0363,5,145480
126808,63909,248670,1,360,2,41,0.0375,5,405235
126808,63909,40560,1,240,1,21,0.04,4,47500
126808,53906,112953,1,240,2,42,0.035,5,142000
126808,54996,165498,1,240,2,99,0.0325,5,142500
126808,54996,46200,1,360,1,29,0.0375,9,125400
126808,53906,55644,1,360,1,38,0.0388,5,120000
126808,53906,137844,2,360,2,48,0.0375,5,111200
126808,53906,80388,1,360,1,27,0.0363,5,133000
126808,48568,83364,1,360,1,25,0.0363,4,140900
126808,53906,509296,2,240,2,38,0.0325,5,243069
126808,53906,167220,2,360,2,40,0.0363,5,230625
126808,50238,135773,4,360,2,36,0.04,5,410000
126808,48568,122154,2,360,2,58,0.0363,4,120000
126808,53906,33966,1,360,1,25,0.0425,4,40000
126808,55653,106401,1,360,2,37,0.0375,4,88000
126808,54996,171839,2,180,2,41,0.0313,5,100000
126808,53906,41312,2,360,2,73,0.0363,3,40000
126808,54996,188804,1,360,2,34,0.0363,5,260000
126808,53906,70522,2,240,2,62,0.035,5,187920
126808,53906,174418,2,120,2,55,0.03,2,75000
126808,53906,76296,1,360,1,34,0.0375,3,74575
126808,53906,35318,2,360,2,52,0.0375,5,77600
126808,54996,85548,2,360,2,36,0.0375,3,84000
126808,53906,39520,1,360,1,30,0.0413,2,50385
126808,53906,42224,2,180,2,53,0.0338,4,70400
126808,53906,62122,2,360,2,35,0.035,5,116800
126808,53906,55000,1,360,1,28,0.0363,3,109155
126808,53906,79218,2,360,2,37,0.0363,3,147100
126808,53906,41880,2,360,2,99,0.035,4,144000
126808,54996,173341,2,348,2,39,0.0375,5,417000
126808,50238,38626,2,360,2,66,0.0375,5,120000
126808,54996,209233,2,360,2,47,0.0375,5,376600
126808,53906,110040,1,240,2,74,0.0338,5,119000
126808,54996,111672,2,240,2,35,0.035,5,169600
126808,48568,97980,2,360,2,62,0.0363,4,185000
126808,54996,115000,2,240,2,31,0.035,5,156000
126808,63909,44942,2,180,2,50,0.0288,5,100000
126808,53906,65667,1,180,2,35,0.0313,3,52000
126808,50238,57904,2,360,2,31,0.0388,4,88000
126808,48568,18672,2,360,2,70,0.0375,5,77083
126808,53906,213528,2,180,2,99,0.0338,5,350000
126808,54996,49524,1,240,1,30,0.0338,5,50000
126808,48568,170628,1,180,2,29,0.0313,5,86000
126808,53906,96816,1,360,2,56,0.0425,3,109250
126808,53906,109898,1,240,2,55,0.0338,5,197071
126808,54996,187311,2,180,2,55,0.0288,5,96000
126808,48568,163944,1,360,2,49,0.0338,5,202642
126808,53906,202381,1,360,2,37,0.0363,5,284800
126808,53906,184035,2,180,2,51,0.0325,4,175000
126808,53906,98728,1,360,1,25,0.0363,5,145000
126808,63909,198784,1,240,2,99,0.0325,5,336000
126808,53906,44720,1,240,2,36,0.0325,5,128000
126808,54996,144358,1,360,2,46,0.0375,5,247000
126808,53906,67144,2,360,2,70,0.0363,5,136000
126808,48568,40884,1,300,2,30,0.04,5,111150
126808,53906,108348,2,240,2,45,0.0338,5,131600
126808,48568,88440,2,180,2,48,0.0363,4,121000
126808,48568,45422,1,360,2,99,0.0375,5,127200
126808,54996,151648,2,360,2,99,0.0375,5,239742
126808,48568,75275,1,360,2,99,0.035,5,197125
126808,53906,67401,2,360,2,35,0.0363,5,222400
126808,48568,18420,2,360,2,99,0.0413,4,52700
126808,48568,25480,1,360,2,99,0.04,5,66000
126808,53906,124613,2,180,2,51,0.0325,5,78400
126808,53906,99885,1,240,2,29,0.0338,5,169200
126808,54996,40102,2,360,2,99,0.0375,5,145552
126808,54996,151079,2,240,2,99,0.0338,3,310400
126808,53906,159220,2,240,2,59,0.0338,5,172000
126808,53906,70116,1,240,2,66,0.0363,4,50000
126808,53906,71352,1,360,1,99,0.035,5,116000
126808,54996,86783,1,180,2,53,0.03,5,126000
126808,53906,48972,2,360,2,58,0.035,4,118675
126808,64500,299536,2,360,2,57,0.0363,5,417000
126808,48568,204097,2,360,2,43,0.035,4,417000
126808,53906,32483,1,180,2,82,0.03,4,23000
126808,48568,73695,2,360,2,45,0.0388,4,243600
126808,53906,121356,2,360,2,48,0.035,5,113600
126808,53906,71802,2,360,2,34,0.0375,4,260000
126808,53906,52388,1,360,2,60,0.04,4,81000
126808,53906,238168,1,180,2,48,0.0313,5,150000
126808,53906,93693,1,360,2,38,0.0363,2,281600
126808,54996,71781,1,360,2,99,0.0363,5,121600
126808,54736,68276,1,360,1,33,0.0388,4,108000
126808,53906,37861,1,360,1,26,0.0363,9,83700
126808,63909,81040,2,180,2,56,0.03,5,120000
126808,53906,109407,1,180,2,58,0.0288,5,128000
126808,53906,35069,1,360,1,26,0.0375,3,76800
126808,53906,47000,1,360,1,27,0.0363,3,106000
126808,53906,64602,1,360,2,37,0.04,4,136000
126808,54736,43380,1,348,1,23,0.0388,9,99000
126808,53906,115360,1,360,2,42,0.0363,4,269900
126808,53906,83397,1,240,2,54,0.0325,4,75000
126808,53906,39945,1,360,2,33,0.0363,5,83000
126808,48568,144444,2,360,2,38,0.0388,5,160000
126808,53906,47840,1,360,2,30,0.0363,3,136000
126808,54996,74496,1,360,1,25,0.0363,5,171900
126808,63909,203387,2,360,2,51,0.0413,5,458850
126808,53906,41627,2,360,2,99,0.035,3,84000
126808,54996,66733,1,360,2,39,0.0363,5,133000
126808,53906,81578,1,240,2,47,0.0363,5,66500
126808,53906,74320,1,360,2,27,0.0363,5,254505
126808,53906,132228,2,180,2,49,0.0313,5,148800
126808,53906,64630,1,360,2,99,0.035,5,126350
126808,53906,130000,1,360,2,99,0.035,5,191920
126808,53906,100452,2,360,2,32,0.035,5,222000
126808,54996,91170,1,360,2,30,0.0338,5,154880
126808,48568,117517,1,360,1,36,0.0363,2,139120
126808,53906,68890,1,360,2,54,0.0388,5,96000
126808,53906,79524,1,360,2,35,0.0363,5,185600
126808,53906,96758,2,360,2,29,0.035,5,172000
126808,53906,99400,2,180,2,34,0.0313,3,116000
126808,48568,82000,1,360,1,35,0.0363,5,174800
126808,54996,180595,2,360,2,54,0.0363,5,408000
126808,53906,67200,2,180,2,65,0.0313,5,85000
126808,53906,191616,1,180,2,52,0.0288,5,230000
126808,54996,33742,1,360,1,23,0.0363,5,87200
126808,53906,109664,2,360,2,61,0.035,5,101150
126808,53906,72000,1,360,2,27,0.0363,5,141788
126808,54996,83393,2,360,2,99,0.0375,5,105400
126808,48568,44500,1,360,2,99,0.0388,5,110200
126808,48568,98353,2,360,2,99,0.0375,4,249000
126808,53906,98688,1,360,2,28,0.0388,5,180000
126808,53906,48672,2,360,2,54,0.0363,5,118500
126808,53906,98675,1,360,2,99,0.0363,4,310000
126808,53906,82136,2,240,2,67,0.0338,5,128000
126808,54996,116575,2,360,2,28,0.0375,4,240000
126808,53906,129082,1,300,2,62,0.035,5,149600
126808,53906,120948,1,360,2,33,0.035,4,247000
126808,53906,56385,1,360,2,65,0.0363,5,138225
126808,54996,56325,1,360,2,99,0.0363,4,132795
126808,53906,158320,2,180,2,57,0.0325,5,90000
126808,48568,49884,1,360,2,33,0.0363,4,142200
126808,48568,97390,1,360,2,50,0.0375,5,256500
126808,53906,113203,2,360,2,35,0.035,4,280000
126808,54996,32240,2,360,2,24,0.0375,4,71200
126808,60214,113879,2,360,2,38,0.0375,5,294000
126808,53906,105767,1,360,2,29,0.0375,4,200000
126808,53906,85025,2,360,2,99,0.0363,5,142000
126808,53906,54996,1,360,2,30,0.0375,5,113600
126808,48568,31017,1,360,2,65,0.0375,5,92000
126808,48568,121476,2,240,2,63,0.04,4,110000
126808,48568,92348,1,360,2,36,0.0363,5,158000
126808,53906,70000,1,360,1,29,0.0388,5,114000
126808,53906,82499,2,360,2,99,0.0363,5,417000
126808,53906,122916,1,180,2,52,0.0288,5,165000
126808,48568,192825,2,240,2,52,0.0325,4,248000
126808,54996,246276,2,240,2,35,0.035,3,191900
126808,53906,96528,2,360,2,33,0.0388,3,140000
126808,53906,131306,2,240,2,99,0.035,5,168000
126808,48568,94128,2,360,2,51,0.0363,5,122400
126808,53906,38887,1,360,1,24,0.0375,4,88000
126808,53906,76826,1,360,2,33,0.0363,4,146300
126808,53906,61522,2,360,2,60,0.0363,5,118500
126808,63909,54960,1,360,1,26,0.0375,4,175410
126808,48568,141357,2,360,2,56,0.0375,2,156000
126808,53906,39000,1,180,1,27,0.0313,5,45280
126808,53906,80579,1,180,2,56,0.0325,5,50000
126808,48568,81124,2,180,2,59,0.0338,2,159500
126808,54996,141662,1,360,2,41,0.0375,5,376000
126808,53906,59310,1,360,2,68,0.0363,5,149000
126808,63909,66560,2,360,2,33,0.035,5,256500
126808,63909,22800,1,360,2,54,0.0363,3,62500
126808,48568,31200,2,360,2,65,0.0375,5,94300
126808,63909,83519,1,360,2,54,0.0375,5,407550
126808,63909,67776,1,360,2,50,0.0363,4,240000
126808,63909,49242,1,360,2,67,0.0363,5,162000
126808,63909,105383,1,360,2,45,0.0388,5,458018
126808,63909,105012,1,360,2,33,0.0375,5,386804
126808,63909,208118,1,360,2,53,0.0375,4,417000
126808,63909,80136,2,360,2,45,0.0388,5,128000
126808,63909,39062,2,240,2,59,0.0363,4,102550
126808,63909,139152,2,240,2,49,0.0338,4,370000
126808,63909,70572,1,180,2,57,0.0325,4,209000
126808,48568,103000,1,180,2,99,0.0338,3,148000
126808,53906,114308,1,360,2,35,0.0363,5,153000
126808,63909,69713,2,360,2,35,0.0375,4,192000
126808,53906,151696,2,180,2,99,0.0325,5,60000
